antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'joint_pain', 'abdominal_pain', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.06341463414634146,0.16585365853658537,0.06219512195121951,0.9807692307692307,5.913461538461538,1.0,0.05167757287328971,43.37560975609746,0.8871527777777778,0.3722627737226277,0.9769455690508322,0.6778846153846154
"frozenset({'vomiting', 'dark_urine', 'loss_of_appetite'})",frozenset({'yellowing_of_eyes'}),0.06341463414634146,0.16585365853658537,0.06219512195121951,0.9807692307692307,5.913461538461538,1.0,0.05167757287328971,43.37560975609746,0.8871527777777778,0.3722627737226277,0.9769455690508322,0.6778846153846154
"frozenset({'fatigue', 'loss_of_appetite', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.06341463414634146,0.16585365853658537,0.06219512195121951,0.9807692307692307,5.913461538461538,1.0,0.05167757287328971,43.37560975609746,0.8871527777777778,0.3722627737226277,0.9769455690508322,0.6778846153846154
"frozenset({'high_fever', 'cough', 'malaise'})",frozenset({'phlegm'}),0.06341463414634146,0.07195121951219512,0.06219512195121951,0.9807692307692307,13.63102998696219,1.0,0.05763236168947056,48.258536585365746,0.9893790849673203,0.8499999999999999,0.979278277569999,0.9225880052151239
"frozenset({'vomiting', 'dark_urine', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.06219512195121951,0.16585365853658537,0.06097560975609756,0.9803921568627451,5.911188004613609,1.0,0.05066032123735871,42.54146341463405,0.8859297789336801,0.36496350364963503,0.9764935213851622,0.6740196078431372
"frozenset({'joint_pain', 'yellowish_skin', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.06219512195121951,0.16585365853658537,0.06097560975609756,0.9803921568627451,5.911188004613609,1.0,0.05066032123735871,42.54146341463405,0.8859297789336801,0.36496350364963503,0.9764935213851622,0.6740196078431372
"frozenset({'joint_pain', 'yellowish_skin', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.06219512195121951,0.16585365853658537,0.06097560975609756,0.9803921568627451,5.911188004613609,1.0,0.05066032123735871,42.54146341463405,0.8859297789336801,0.36496350364963503,0.9764935213851622,0.6740196078431372
"frozenset({'joint_pain', 'dark_urine', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.06219512195121951,0.16585365853658537,0.06097560975609756,0.9803921568627451,5.911188004613609,1.0,0.05066032123735871,42.54146341463405,0.8859297789336801,0.36496350364963503,0.9764935213851622,0.6740196078431372
"frozenset({'joint_pain', 'vomiting', 'fatigue'})",frozenset({'loss_of_appetite'}),0.06219512195121951,0.23414634146341465,0.06097560975609756,0.9803921568627451,4.187091503267974,1.0,0.046412849494348596,39.05853658536577,0.8116514954486346,0.2590673575129533,0.9743974022730111,0.6204044117647058
"frozenset({'joint_pain', 'vomiting', 'yellowish_skin'})",frozenset({'yellowing_of_eyes'}),0.06219512195121951,0.16585365853658537,0.06097560975609756,0.9803921568627451,5.911188004613609,1.0,0.05066032123735871,42.54146341463405,0.8859297789336801,0.36496350364963503,0.9764935213851622,0.6740196078431372
"frozenset({'joint_pain', 'vomiting', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.06219512195121951,0.16585365853658537,0.06097560975609756,0.9803921568627451,5.911188004613609,1.0,0.05066032123735871,42.54146341463405,0.8859297789336801,0.36496350364963503,0.9764935213851622,0.6740196078431372
"frozenset({'fatigue', 'high_fever', 'cough', 'chest_pain'})",frozenset({'phlegm'}),0.06219512195121951,0.07195121951219512,0.06097560975609756,0.9803921568627451,13.625789298770355,1.0,0.05650059488399762,47.330487804877954,0.9880624187256177,0.8333333333333333,0.9788719692870578,0.9139248919906946
"frozenset({'fatigue', 'chills', 'cough'})",frozenset({'phlegm'}),0.06219512195121951,0.07195121951219512,0.06097560975609756,0.9803921568627451,13.625789298770355,1.0,0.05650059488399762,47.330487804877954,0.9880624187256177,0.8333333333333333,0.9788719692870578,0.9139248919906946
"frozenset({'high_fever', 'chills', 'cough'})",frozenset({'phlegm'}),0.06219512195121951,0.07195121951219512,0.06097560975609756,0.9803921568627451,13.625789298770355,1.0,0.05650059488399762,47.330487804877954,0.9880624187256177,0.8333333333333333,0.9788719692870578,0.9139248919906946
"frozenset({'yellowish_skin', 'nausea', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.06219512195121951,0.16585365853658537,0.06097560975609756,0.9803921568627451,5.911188004613609,1.0,0.05066032123735871,42.54146341463405,0.8859297789336801,0.36496350364963503,0.9764935213851622,0.6740196078431372
"frozenset({'fatigue', 'chills', 'cough', 'chest_pain'})",frozenset({'phlegm'}),0.06219512195121951,0.07195121951219512,0.06097560975609756,0.9803921568627451,13.625789298770355,1.0,0.05650059488399762,47.330487804877954,0.9880624187256177,0.8333333333333333,0.9788719692870578,0.9139248919906946
"frozenset({'fatigue', 'chills', 'cough'})","frozenset({'phlegm', 'chest_pain'})",0.06219512195121951,0.07195121951219512,0.06097560975609756,0.9803921568627451,13.625789298770355,1.0,0.05650059488399762,47.330487804877954,0.9880624187256177,0.8333333333333333,0.9788719692870578,0.9139248919906946
"frozenset({'high_fever', 'chills', 'cough', 'chest_pain'})",frozenset({'phlegm'}),0.06219512195121951,0.07195121951219512,0.06097560975609756,0.9803921568627451,13.625789298770355,1.0,0.05650059488399762,47.330487804877954,0.9880624187256177,0.8333333333333333,0.9788719692870578,0.9139248919906946
"frozenset({'fatigue', 'high_fever', 'chills', 'chest_pain'})",frozenset({'phlegm'}),0.06219512195121951,0.07195121951219512,0.06097560975609756,0.9803921568627451,13.625789298770355,1.0,0.05650059488399762,47.330487804877954,0.9880624187256177,0.8333333333333333,0.9788719692870578,0.9139248919906946
"frozenset({'high_fever', 'chills', 'cough'})","frozenset({'phlegm', 'chest_pain'})",0.06219512195121951,0.07195121951219512,0.06097560975609756,0.9803921568627451,13.625789298770355,1.0,0.05650059488399762,47.330487804877954,0.9880624187256177,0.8333333333333333,0.9788719692870578,0.9139248919906946
"frozenset({'abdominal_pain', 'fatigue', 'yellowish_skin', 'loss_of_appetite'})",frozenset({'yellowing_of_eyes'}),0.06097560975609756,0.16585365853658537,0.05975609756097561,0.98,5.908823529411764,1.0,0.04964306960142772,41.70731707317069,0.8847071296050888,0.3576642335766423,0.9760233918128655,0.6701470588235294
"frozenset({'abdominal_pain', 'fatigue', 'dark_urine', 'loss_of_appetite'})",frozenset({'yellowing_of_eyes'}),0.06097560975609756,0.16585365853658537,0.05975609756097561,0.98,5.908823529411764,1.0,0.04964306960142772,41.70731707317069,0.8847071296050888,0.3576642335766423,0.9760233918128655,0.6701470588235294
"frozenset({'joint_pain', 'abdominal_pain', 'loss_of_appetite', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.06097560975609756,0.16585365853658537,0.05975609756097561,0.98,5.908823529411764,1.0,0.04964306960142772,41.70731707317069,0.8847071296050888,0.3576642335766423,0.9760233918128655,0.6701470588235294
"frozenset({'joint_pain', 'abdominal_pain', 'dark_urine', 'loss_of_appetite'})",frozenset({'yellowing_of_eyes'}),0.06097560975609756,0.16585365853658537,0.05975609756097561,0.98,5.908823529411764,1.0,0.04964306960142772,41.70731707317069,0.8847071296050888,0.3576642335766423,0.9760233918128655,0.6701470588235294
"frozenset({'joint_pain', 'abdominal_pain', 'yellowish_skin', 'loss_of_appetite'})",frozenset({'yellowing_of_eyes'}),0.06097560975609756,0.16585365853658537,0.05975609756097561,0.98,5.908823529411764,1.0,0.04964306960142772,41.70731707317069,0.8847071296050888,0.3576642335766423,0.9760233918128655,0.6701470588235294
"frozenset({'abdominal_pain', 'vomiting', 'dark_urine', 'loss_of_appetite'})",frozenset({'yellowing_of_eyes'}),0.06097560975609756,0.16585365853658537,0.05975609756097561,0.98,5.908823529411764,1.0,0.04964306960142772,41.70731707317069,0.8847071296050888,0.3576642335766423,0.9760233918128655,0.6701470588235294
"frozenset({'joint_pain', 'abdominal_pain', 'loss_of_appetite', 'vomiting'})",frozenset({'yellowing_of_eyes'}),0.06097560975609756,0.16585365853658537,0.05975609756097561,0.98,5.908823529411764,1.0,0.04964306960142772,41.70731707317069,0.8847071296050888,0.3576642335766423,0.9760233918128655,0.6701470588235294
"frozenset({'abdominal_pain', 'loss_of_appetite', 'dark_urine', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.06097560975609756,0.16585365853658537,0.05975609756097561,0.98,5.908823529411764,1.0,0.04964306960142772,41.70731707317069,0.8847071296050888,0.3576642335766423,0.9760233918128655,0.6701470588235294
"frozenset({'high_fever', 'chills', 'cough', 'malaise'})","frozenset({'phlegm', 'chest_pain'})",0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'fatigue', 'chills', 'cough', 'malaise'})","frozenset({'phlegm', 'chest_pain'})",0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'malaise', 'chills', 'fatigue', 'cough', 'chest_pain'})",frozenset({'phlegm'}),0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'joint_pain', 'loss_of_appetite', 'yellowish_skin', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'fatigue', 'high_fever', 'cough', 'malaise'})",frozenset({'phlegm'}),0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'high_fever', 'malaise', 'fatigue', 'cough', 'chest_pain'})",frozenset({'phlegm'}),0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'fatigue', 'high_fever', 'cough', 'malaise'})","frozenset({'phlegm', 'chest_pain'})",0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'high_fever', 'malaise', 'chills', 'fatigue', 'chest_pain'})",frozenset({'phlegm'}),0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'abdominal_pain', 'yellowish_skin', 'nausea', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'joint_pain', 'abdominal_pain', 'yellowish_skin', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'joint_pain', 'abdominal_pain', 'dark_urine', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'high_fever', 'malaise', 'chills', 'cough', 'chest_pain'})",frozenset({'phlegm'}),0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'joint_pain', 'abdominal_pain', 'yellowish_skin', 'vomiting'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'joint_pain', 'vomiting', 'yellowish_skin', 'loss_of_appetite'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'fatigue', 'chills', 'cough', 'malaise'})",frozenset({'phlegm'}),0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'vomiting', 'dark_urine', 'nausea', 'loss_of_appetite'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'vomiting', 'yellowish_skin', 'loss_of_appetite', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'high_fever', 'chills', 'cough', 'malaise'})",frozenset({'phlegm'}),0.05975609756097561,0.07195121951219512,0.05853658536585366,0.979591836734694,13.61466620546524,1.0,0.05423706127305176,45.47439024390264,0.9854355814958928,0.7999999999999999,0.9780096006865296,0.8965755793842962
"frozenset({'joint_pain', 'vomiting', 'nausea', 'fatigue'})",frozenset({'loss_of_appetite'}),0.05975609756097561,0.23414634146341465,0.05853658536585366,0.979591836734694,4.183673469387755,1.0,0.04454491374182035,37.52682926829284,0.8093385214007782,0.2487046632124352,0.9733523982841545,0.614795918367347
"frozenset({'joint_pain', 'loss_of_appetite', 'yellowish_skin', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'joint_pain', 'abdominal_pain', 'dark_urine', 'vomiting'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'joint_pain', 'vomiting', 'dark_urine', 'loss_of_appetite'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'abdominal_pain', 'vomiting', 'dark_urine', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'joint_pain', 'abdominal_pain', 'nausea', 'vomiting'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'loss_of_appetite', 'yellowish_skin', 'nausea', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'joint_pain', 'loss_of_appetite', 'dark_urine', 'nausea'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'joint_pain', 'abdominal_pain', 'yellowish_skin', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'fatigue', 'loss_of_appetite', 'yellowish_skin', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.05975609756097561,0.16585365853658537,0.05853658536585366,0.979591836734694,5.906362545018007,1.0,0.04862581796549673,40.87317073170749,0.8834846519671423,0.35036496350364965,0.9755340732784343,0.6662665066026411
"frozenset({'fatigue', 'high_fever', 'chills', 'cough'})","frozenset({'phlegm', 'chest_pain'})",0.05853658536585366,0.07195121951219512,0.05731707317073171,0.9791666666666666,13.608757062146893,1.0,0.05310529446757883,44.54634146341456,0.9841252342630361,0.7833333333333332,0.9775514673674989,0.887888418079096
"frozenset({'vomiting', 'yellowish_skin', 'nausea', 'dark_urine'})",frozenset({'yellowing_of_eyes'}),0.05853658536585366,0.16585365853658537,0.05731707317073171,0.9791666666666666,5.903799019607843,1.0,0.047608566329565734,40.03902439024383,0.8822621541175174,0.3430656934306569,0.9750243664717348,0.6623774509803921
